item_internal_id,tmdb_id
8907            ,47819
8411            ,18712
7776            ,831
8412            ,37658
8413            ,26516
9501            ,10573
9502            ,26451
8414            ,54568
8415            ,28571
8416            ,123665
8417            ,43336
8418            ,62000
2047            ,9372
8419            ,41495
8833            ,662
8420            ,43805
8421            ,16559
6749            ,31217
8422            ,19414
5524            ,15794
8423            ,13188
2261            ,12651
8908            ,886
2262            ,9791
9064            ,38582
4140            ,9542
8424            ,17820
6657            ,37696
4141            ,136
4290            ,47653
7341            ,10970
8425            ,42812
8426            ,3019
7133            ,10204
781             ,9472
886             ,594
5888            ,8981
4508            ,12153
5583            ,1944
887             ,11036
8427            ,1997
6164            ,15237
7342            ,11939
5096            ,26520
1887            ,21386
8428            ,24908
7681            ,25783
6246            ,8991
7036            ,23378
4142            ,3293
5525            ,36947
7610            ,61487
7700            ,14365
8429            ,10606
8556            ,16136
7343            ,6081
5227            ,13696
9503            ,44494
3276            ,2330
3277            ,2334
5526            ,13398
5228            ,701
7112            ,10631
8430            ,43466
5097            ,10780
8431            ,23724
8105            ,29264
2048            ,1777
2971            ,11584
5861            ,26811
8531            ,161080
2263            ,11884
782             ,558
4291            ,80
4891            ,9477
1226            ,8699
4243            ,11247
1048            ,2048
3206            ,436
8432            ,43004
4292            ,10754
783             ,2502
784             ,314
9558            ,18923
7344            ,12206
3348            ,68064
8433            ,15244
9504            ,62395
7726            ,24559
5229            ,27437
8434            ,32294
8435            ,41463
9505            ,19051
8436            ,43485
5230            ,62694
9065            ,53287
6750            ,1040
8947            ,5122
8437            ,1783
7390            ,31522
7777            ,22976
6751            ,42801
8438            ,41316
8439            ,5179
9066            ,53198
9734            ,16703
8440            ,20408
8662            ,13580
8441            ,18706
8442            ,34327
8443            ,20417
3349            ,14462
7722            ,14623
785             ,6947
1227            ,401
3207            ,23305
4244            ,17768
235             ,1538
5889            ,14846
8909            ,2577
3578            ,41975
3350            ,11282
786             ,11130
8444            ,14389
2264            ,395
8445            ,23601
3759            ,10762
5619            ,11026
5006            ,20120
5890            ,11237
6247            ,8080
3208            ,14797
5584            ,11632
5891            ,15644
5892            ,11208
3579            ,16153
9572            ,42694
8910            ,42164
8106            ,12548
5231            ,9759
3351            ,1577
5893            ,16232
787             ,5137
3352            ,11823
888             ,13969
788             ,10145
3146            ,1653
2265            ,747
8446            ,84214
2789            ,4176
5749            ,11177
8636            ,12707
9067            ,1492
6248            ,8689
789             ,10555
790             ,11128
3353            ,1599
5188            ,14024
5894            ,11045
2266            ,14337
7611            ,26108
5895            ,4380
1228            ,3989
5896            ,16358
7612            ,25313
8447            ,2438
8448            ,65550
2790            ,3053
9506            ,18499
9068            ,36616
2267            ,13416
8449            ,1435
5897            ,11099
8450            ,18701
1888            ,15566
3354            ,1970
5232            ,8849
791             ,9675
1229            ,4553
2268            ,11109
7613            ,48678
7614            ,126148
8451            ,16131
792             ,176
793             ,1677
6431            ,10740
794             ,9806
9507            ,47959
795             ,5255
2720            ,11184
6249            ,11249
3355            ,10589
889             ,9801
796             ,866
797             ,2059
4855            ,140
2791            ,11836
2269            ,1966
3760            ,13673
8452            ,174787
2517            ,2288
2270            ,15397
2271            ,9550
798             ,163
3356            ,36648
8453            ,33377
8454            ,41253
7037            ,33740
9069            ,16248
6658            ,15613
5233            ,28421
4293            ,8424
5786            ,18889
5234            ,18987
5235            ,992
8455            ,42359
8456            ,1405
8457            ,939
8458            ,25768
5236            ,626
5787            ,27899
8834            ,48365
5527            ,877
8459            ,39130
5237            ,31511
9508            ,43904
5528            ,14615
8460            ,31773
5238            ,24807
9509            ,43874
7615            ,16515
5788            ,43864
8461            ,16274
9735            ,37698
5239            ,3084
8462            ,17801
8463            ,38914
6698            ,22387
3761            ,27655
7345            ,41391
9342            ,42879
5240            ,43307
9343            ,14320
8464            ,20246
4245            ,29380
8465            ,3766
9510            ,41609
9344            ,33115
8466            ,45578
7113            ,25209
8467            ,43388
7346            ,800
8468            ,3111
8469            ,28696
7347            ,44026
6752            ,803
9511            ,43137
6753            ,34528
7348            ,690
6754            ,36872
6755            ,34530
5158            ,17185
4294            ,14537
4887            ,13671
9736            ,11085
7046            ,52705
5559            ,10299
5529            ,3763
7349            ,7348
5159            ,17295
6659            ,13187
9070            ,29715
7391            ,42731
4295            ,895
7350            ,20108
7778            ,2661
6756            ,789
9071            ,45706
9573            ,17905
4488            ,10227
4986            ,26039
9072            ,41212
3762            ,9929
3763            ,20873
9073            ,50789
8637            ,27983
6757            ,2860
7351            ,26606
4296            ,20848
4297            ,2998
6250            ,839
6543            ,9394
2792            ,13041
3764            ,18250
9074            ,27331
9075            ,1410
7352            ,22307
8779            ,21035
5098            ,32044
6758            ,24402
5810            ,16246
2793            ,8327
1889            ,9385
9076            ,10711
4298            ,43430
3580            ,9652
8803            ,38783
8107            ,3870
9077            ,10640
6129            ,33324
5789            ,11558
7779            ,12535
9574            ,12637
9512            ,61280
9575            ,13481
9576            ,13514
288             ,98851
9078            ,11537
2794            ,10654
3765            ,18966
1230            ,64353
9079            ,149645
7780            ,6341
9080            ,7012
4299            ,15251
7052            ,17435
6251            ,15301
9577            ,63418
3209            ,48677
9081            ,1884
6252            ,27414
6130            ,33138
9513            ,8221
6941            ,17663
9082            ,12615
9083            ,10372
9084            ,9056
2406            ,10176
6907            ,9080
9085            ,16082
6946            ,14670
9086            ,26555
3581            ,24657
7134            ,11471
4300            ,
9087            ,17421
9088            ,22572
9514            ,4043
9578            ,8852
2480            ,30421
9089            ,18305
1231            ,8677
9090            ,49314
6253            ,16296
9091            ,13192
7392            ,18917
3766            ,4271
2272            ,13057
4301            ,16859
9092            ,25943
2972            ,9768
4753            ,11909
6039            ,10485
7682            ,2670
7353            ,41821
2273            ,21344
9093            ,9399
7781            ,11131
9094            ,14571
6445            ,1662
3357            ,20562
6759            ,18311
8835            ,1483
9095            ,25330
2407            ,4539
5811            ,12776
6254            ,17467
9096            ,34376
8836            ,15080
9097            ,6463
2274            ,9588
8663            ,215993
7213            ,13995
7214            ,11198
4856            ,11621
9515            ,47714
3358            ,19087
9098            ,40082
8470            ,31962
6660            ,22590
9516            ,48150
9099            ,41778
7399            ,14135
2275            ,27678
8911            ,12088
9100            ,19371
8108            ,12664
5530            ,7500
4302            ,13519
9101            ,18998
9102            ,17796
4987            ,17809
6255            ,11067
3359            ,10486
9517            ,19223
6508            ,152426
8559            ,51038
2276            ,30718
4303            ,37797
9103            ,12613
6760            ,37563
9104            ,30330
9105            ,2061
8598            ,12254
8471            ,16992
3724            ,18415
9518            ,8765
7135            ,9732
9106            ,30983
6761            ,5470
8681            ,50008
9107            ,12095
3210            ,14533
4754            ,9812
9108            ,8697
9417            ,7096
9109            ,27260
5620            ,11508
9110            ,23356
9111            ,17985
4304            ,9597
8804            ,12485
9112            ,17074
2795            ,18491
6762            ,29587
9519            ,3716
6763            ,21348
2481            ,2332
8954            ,28031
8710            ,110147
9520            ,43423
3211            ,844
9113            ,53048
6256            ,16234
4143            ,11075
6025            ,16171
6764            ,36246
7038            ,17208
5621            ,2899
8682            ,44756
8532            ,18088
8912            ,20536
3675            ,2440
2277            ,10955
5011            ,10978
9114            ,81540
9579            ,11847
5898            ,11056
9115            ,919
2278            ,10046
3360            ,10726
6040            ,9298
9580            ,13899
4755            ,437
9581            ,27324
2796            ,9025
3212            ,11178
8499            ,10981
3361            ,10918
9116            ,36222
6661            ,13984
8109            ,16184
7136            ,11427
5531            ,4689
9117            ,16209
6257            ,12720
1130            ,206216
6258            ,10077
3767            ,11430
9521            ,26955
9522            ,38970
3071            ,55931
7400            ,12703
8805            ,32250
5101            ,9282
7137            ,10891
5591            ,12540
1232            ,60672
7114            ,24241
7373            ,11556
7670            ,3177
3362            ,19277
3072            ,11774
7701            ,19341
1233            ,4972
3582            ,2841
9118            ,11606
2482            ,12140
4857            ,15370
799             ,12496
9523            ,29987
9582            ,10361
6987            ,36763
9119            ,25757
5790            ,21200
9120            ,40876
5241            ,11838
1131            ,670
5791            ,25500
9583            ,12583
9121            ,9694
2279            ,9667
5899            ,13373
2280            ,10304
2483            ,9316
7138            ,11647
4305            ,1913
3073            ,2539
4306            ,5528
5900            ,10105
5792            ,1114
4988            ,179
6259            ,83
3768            ,55177
9122            ,26766
8520            ,24747
1234            ,4836
4307            ,11190
5901            ,11866
6662            ,12281
5902            ,10320
3147            ,11420
5532            ,3396
5533            ,5889
6932            ,1126
3213            ,11658
4144            ,11401
1235            ,1392
5534            ,1843
5793            ,291
5794            ,8357
3148            ,3509
9584            ,11662
5535            ,13372
2049            ,70
6260            ,12487
890             ,205
1236            ,118
4308            ,1280
3149            ,421
800             ,2567
801             ,9833
5795            ,6478
7616            ,9692
3363            ,1901
1890            ,693
5796            ,842
6663            ,9953
6953            ,11162
5903            ,15045
9524            ,42420
9737            ,1853
5904            ,11804
7723            ,11354
9525            ,47876
7782            ,66600
8472            ,43442
5099            ,33766
3364            ,120328
8473            ,39472
9585            ,34326
2281            ,18927
5905            ,25350
2282            ,16442
8780            ,7229
8638            ,16220
7617            ,10609
2484            ,11633
6261            ,13716
5750            ,9947
5906            ,6439
2283            ,7214
8474            ,42390
5242            ,43892
9526            ,8422
5536            ,11423
9123            ,10694
2050            ,613
2284            ,8978
6664            ,11637
6665            ,12142
5907            ,11096
5908            ,8968
891             ,6961
7203            ,31165
5797            ,2517
5909            ,11413
3583            ,661
6765            ,29259
9124            ,2436
7354            ,27430
5798            ,34561
8533            ,16638
1149            ,4935
8500            ,8953
9125            ,10951
892             ,8488
5799            ,32588
8475            ,57825
2125            ,561
7139            ,10214
4989            ,17880
5800            ,8340
7355            ,1942
7140            ,3040
3769            ,43128
5910            ,13498
802             ,9470
8476            ,19765
6262            ,37527
9126            ,29578
6432            ,2926
3770            ,54302
6766            ,5204
9527            ,8016
5911            ,16186
5912            ,10012
4990            ,10022
5913            ,4551
5801            ,30856
803             ,2026
804             ,9928
9127            ,15771
3771            ,76804
7618            ,38148
7115            ,36815
9738            ,31835
7007            ,1093
6041            ,438
9528            ,42222
3772            ,11196
5007            ,13374
7783            ,9688
8521            ,228890
805             ,10040
4509            ,11638
4246            ,540
9559            ,77120
7356            ,48463
9739            ,26038
5537            ,19884
7357            ,37748
9128            ,22434
9129            ,12778
7141            ,15283
1237            ,158
8680            ,5996
6767            ,44154
9130            ,28448
6768            ,42994
8110            ,17592
5802            ,17113
806             ,187
5914            ,14177
3773            ,7364
3365            ,11431
9529            ,
9530            ,51945
5803            ,26332
9531            ,42229
2797            ,49565
2798            ,2029
5855            ,44181
9532            ,19971
7142            ,9674
5804            ,3875
8955            ,9653
9533            ,39225
2799            ,4595
4309            ,31442
2800            ,775
6769            ,50183
8591            ,7342
6770            ,45267
1238            ,7453
6042            ,10065
3774            ,30863
4310            ,9393
9131            ,16972
6263            ,13409
5538            ,13073
893             ,8976
5915            ,27360
3366            ,13020
5916            ,11679
807             ,1495
5917            ,10066
2285            ,1640
6666            ,11171
7358            ,14750
4756            ,53116
9534            ,43881
9132            ,9463
9535            ,26810
7086            ,20625
5539            ,10913
9133            ,38643
3367            ,10027
808             ,1895
2708            ,9981
5243            ,4379
2286            ,14694
5160            ,20271
1239            ,953
9134            ,13064
5918            ,14358
7143            ,12700
2982            ,9291
8956            ,19316
2287            ,921
5244            ,9779
3368            ,9787
6469            ,23825
894             ,787
6667            ,14199
3214            ,10226
7619            ,12109
3150            ,13589
2801            ,11620
809             ,272
9135            ,15767
5919            ,15648
7620            ,25248
3775            ,11451
6264            ,11683
810             ,9722
7621            ,2287
5189            ,1382
7702            ,9534
5540            ,33908
5285            ,276
9136            ,12574
7784            ,22553
811             ,74
3215            ,1667
5920            ,7233
6668            ,9009
8620            ,1553
1240            ,9738
3369            ,14278
1891            ,9522
7027            ,14922
5921            ,10476
9137            ,11309
3776            ,31063
812             ,1635
5592            ,13341
6265            ,1696
6669            ,1665
5862            ,9775
3777            ,11459
4991            ,10048
5245            ,11648
2973            ,15258
8477            ,42719
5637            ,37632
1241            ,16320
2051            ,308
9586            ,25074
9740            ,39946
4510            ,6519
6509            ,13919
6433            ,1444
4511            ,11453
5922            ,9913
4992            ,8292
2288            ,13922
7622            ,14166
3370            ,501
9138            ,17824
9139            ,11328
8478            ,15907
9418            ,11848
3778            ,43313
2126            ,6957
5246            ,11460
7724            ,445
8711            ,9564
4311            ,20874
8534            ,14175
4312            ,4442
8522            ,13169
5923            ,9042
2289            ,1985
1242            ,9335
5008            ,9007
2290            ,9777
1243            ,1830
5924            ,10092
5024            ,340
6510            ,1546
5751            ,65215
9140            ,10753
9587            ,11636
7785            ,22575
5541            ,14286
5752            ,8814
6266            ,9923
3779            ,7553
1244            ,8202
3780            ,3118
6267            ,1947
5925            ,9074
8781            ,16133
2802            ,10319
5856            ,8643
4993            ,9315
1245            ,3933
2291            ,8923
1246            ,59
6434            ,257
2292            ,15487
813             ,398
4837            ,647
8523            ,14544
5926            ,11968
6670            ,14517
1247            ,533
1248            ,5236
8782            ,11344
4313            ,31056
6988            ,43807
8111            ,10700
6043            ,5471
5859            ,19082
814             ,9763
8639            ,10017
5927            ,11931
2293            ,10707
6268            ,9910
2052            ,142
5928            ,9621
6671            ,9701
3584            ,3291
4994            ,12920
2294            ,16608
6044            ,791
2974            ,2610
5190            ,8066
5929            ,1656
2295            ,6963
3599            ,215
5247            ,2313
8699            ,16729
1892            ,8274
9141            ,42000
5542            ,1951
4757            ,10851
2296            ,25
3781            ,9982
7010            ,12877
2297            ,11661
8640            ,38761
8837            ,7974
9142            ,46917
4512            ,10033
2298            ,231
8560            ,68098
7144            ,8999
7145            ,8555
895             ,4348
5638            ,
6269            ,9885
3371            ,9392
1893            ,674
896             ,69
5248            ,1833
5930            ,6795
4489            ,11421
5931            ,16156
6771            ,1420
3372            ,9005
3782            ,13499
7359            ,7548
9536            ,20345
897             ,116
7623            ,67
1894            ,411
2299            ,254
3373            ,1904
3374            ,9043
7360            ,14695
9143            ,27031
9588            ,22908
5753            ,9515
3375            ,29595
5932            ,23478
3783            ,8290
2300            ,8053
2053            ,612
815             ,9899
2301            ,546
4513            ,2800
4995            ,9641
5249            ,7552
3784            ,9927
5250            ,9681
3376            ,10773
6772            ,88953
4314            ,13925
6270            ,9568
6435            ,11400
8501            ,37910
7116            ,14241
9144            ,79406
7624            ,38785
3216            ,4550
9145            ,16433
3377            ,10045
2975            ,1690
3785            ,9900
5933            ,9044
4996            ,9918
5934            ,17379
7394            ,10982
3378            ,834
8479            ,25890
3786            ,39345
9146            ,12701
9147            ,21519
9589            ,28638
8480            ,7509
7204            ,2117
2302            ,9912
9148            ,1969
6436            ,8435
6271            ,45759
5935            ,13275
7786            ,11565
5251            ,11283
9149            ,31894
5683            ,9286
8755            ,15363
7725            ,292
8957            ,1544
4758            ,12096
6437            ,9975
5936            ,9754
5191            ,10053
9150            ,7515
7625            ,9959
8524            ,14256
4997            ,9036
5937            ,10073
2303            ,7304
2304            ,9920
8809            ,10025
5938            ,9682
2305            ,2207
3379            ,6877
7146            ,14609
1249            ,950
9537            ,1967
1250            ,752
3508            ,9655
2306            ,9388
8525            ,9950
1251            ,388
2307            ,868
8810            ,14191
9151            ,18009
9152            ,19286
9153            ,19287
9538            ,1379
5939            ,9792
4998            ,10067
8481            ,35555
1252            ,582
9590            ,37939
5192            ,12763
6131            ,13222
7361            ,1561
1253            ,186
4858            ,219
3380            ,13751
2803            ,53961
5940            ,10069
7362            ,3093
2308            ,9270
3787            ,28349
3788            ,10177
3381            ,16070
6272            ,9035
4514            ,9957
9154            ,9389
3789            ,460
7363            ,8998
7028            ,20521
6134            ,4441
6773            ,84954
3585            ,11490
7374            ,11304
4515            ,4257
2485            ,2652
5857            ,9526
7626            ,5820
7205            ,9904
5252            ,588
5593            ,9310
4247            ,16367
9155            ,8982
1895            ,956
5941            ,9530
5585            ,9829
3509            ,10115
6273            ,10008
8112            ,7870
3382            ,7518
4759            ,9786
5942            ,503
1896            ,591
816             ,36668
3383            ,9767
7703            ,13689
817             ,920
7627            ,15402
9156            ,80919
2309            ,38344
5943            ,806
2976            ,9353
818             ,2044
1897            ,9339
3384            ,350
1254            ,58
3385            ,1819
3151            ,2295
819             ,9697
5144            ,4474
2804            ,1887
3386            ,13508
2721            ,1781
9157            ,16270
2805            ,10947
3790            ,17628
8592            ,17741
3387            ,7549
5754            ,9615
4700            ,9513
7628            ,20604
9158            ,31692
820             ,1452
7629            ,7872
5543            ,18191
9159            ,14474
1255            ,773
9345            ,21631
2310            ,1164
7364            ,13141
5755            ,35199
8113            ,15383
2806            ,47850
7215            ,9072
3388            ,9297
1256            ,326
6438            ,512
236             ,9718
1898            ,1593
5253            ,1852
2054            ,1262
4999            ,82
898             ,1402
3510            ,9293
7147            ,9906
1257            ,1948
9539            ,148
6045            ,5289
6439            ,9782
5193            ,9762
9419            ,14113
6954            ,21712
2722            ,7859
6774            ,16998
7365            ,11559
1258            ,1023
8811            ,10118
3511            ,9788
9540            ,11689
1899            ,33813
2127            ,1491
2311            ,1165
4516            ,9988
2312            ,11652
8526            ,13816
9160            ,15265
3791            ,11227
3792            ,33810
9541            ,41937
9161            ,24055
6046            ,9708
2313            ,1116
9591            ,5072
6440            ,1249
7216            ,9954
3389            ,7511
3390            ,13075
1900            ,7512
3391            ,1776
6775            ,1963
9542            ,10846
3074            ,1381
8783            ,15097
4859            ,300
6672            ,9676
9592            ,6948
5944            ,9766
9543            ,1595
7787            ,1666
1049            ,1579
7630            ,9664
4517            ,12094
2314            ,1717
3392            ,15624
2315            ,496
1132            ,1417
5254            ,4643
3512            ,7484
6441            ,9842
237             ,1422
6673            ,10781
3793            ,9794
7631            ,7510
5255            ,9895
5945            ,8975
7217            ,9672
6776            ,42236
3794            ,46774
6674            ,10070
3393            ,1440
3586            ,13364
2316            ,1523
8482            ,14201
7029            ,1378
1050            ,9693
1051            ,1124
821             ,3683
4315            ,6077
2977            ,214
2317            ,1123
6135            ,21173
3795            ,11619
822             ,1427
3796            ,13767
9162            ,27295
3075            ,9726
7632            ,2152
5946            ,14799
5544            ,21710
2318            ,8588
823             ,36557
3394            ,9836
5947            ,9809
824             ,7551
7633            ,10741
5948            ,2357
825             ,1581
6675            ,7873
6544            ,8324
5256            ,5698
4518            ,2179
5000            ,2447
2319            ,1372
7218            ,9986
3076            ,2486
1259            ,1246
8483            ,18615
7788            ,13210
3797            ,12795
3395            ,14202
5949            ,11170
2320            ,1247
826             ,1125
5001            ,1646
6777            ,58923
5545            ,1730
7634            ,8618
2321            ,1259
7219            ,9053
5950            ,1494
7789            ,182
2322            ,1251
6274            ,9656
5951            ,1931
8484            ,13967
1901            ,8275
3587            ,13771
9544            ,11578
9545            ,11972
6275            ,4283
2323            ,7457
5952            ,8398
8485            ,3549
3513            ,1265
6511            ,14137
3798            ,15689
3396            ,13365
3397            ,10758
3398            ,51863
7635            ,13668
2983            ,7516
8599            ,10075
5953            ,9760
6276            ,9966
5594            ,1257
3077            ,1248
3399            ,9757
4760            ,5206
7671            ,14761
1052            ,2062
4185            ,2266
5954            ,5172
8829            ,9965
8575            ,37725
3799            ,13517
8712            ,17266
6047            ,9828
2984            ,1250
2324            ,4169
5955            ,16555
1902            ,11172
3078            ,3594
5858            ,10090
6277            ,7874
3800            ,13393
6778            ,12271
2325            ,4638
9546            ,1993
1260            ,12554
5956            ,1738
2326            ,15163
6278            ,10845
1261            ,1949
9163            ,11330
5639            ,10942
8838            ,27040
3801            ,11199
899             ,1271
9593            ,10790
7636            ,14055
5957            ,2267
900             ,6691
3400            ,1255
901             ,2977
3401            ,16727
9560            ,14434
5257            ,9963
7148            ,14001
2723            ,2355
5958            ,16385
2327            ,7485
5959            ,9793
5258            ,1273
2328            ,9075
2329            ,8270
2985            ,9955
7220            ,10172
2055            ,253768
5960            ,1683
3402            ,1267
7637            ,16018
4727            ,22311
2330            ,1272
6676            ,9903
3403            ,13377
3404            ,8271
7366            ,13158
7011            ,1407
1262            ,6145
7367            ,10294
7638            ,13067
5259            ,1268
5961            ,9785
5863            ,13280
2978            ,559
7639            ,1950
1903            ,13352
3405            ,20553
7640            ,13894
9594            ,14240
6677            ,13171
2807            ,4977
7149            ,2269
2331            ,11798
3588            ,1919
1904            ,4964
3406            ,2976
3152            ,1562
9164            ,11205
7039            ,36676
1905            ,810
2332            ,5723
1263            ,285
5962            ,12526
1264            ,3432
8713            ,14208
8714            ,14207
9165            ,24200
9166            ,5488
3802            ,10063
1265            ,12225
1906            ,298
7206            ,10832
3803            ,2241
3407            ,1691
7641            ,1990
9167            ,170261
7790            ,22049
3514            ,9408
1266            ,1979
4248            ,14043
6279            ,10288
2056            ,1991
2333            ,9952
6779            ,17320
3804            ,21427
7791            ,11211
6780            ,49870
2724            ,2359
8486            ,1988
2334            ,3021
6678            ,2196
1267            ,1571
6679            ,2959
2709            ,2698
1268            ,1858
2518            ,675
3408            ,3563
3409            ,16083
3410            ,37292
6781            ,24582
4147            ,4688
5963            ,10074
3153            ,2270
1269            ,35
9168            ,5857
1907            ,3638
3411            ,8669
902             ,2503
6782            ,54546
5622            ,10795
2057            ,8363
8784            ,17350
6280            ,5174
9420            ,9703
4519            ,9750
3412            ,10760
2335            ,4349
6512            ,13068
5756            ,14144
7642            ,4858
4249            ,12435
6281            ,2082
7012            ,11835
8561            ,1845
3413            ,13958
9169            ,2335
9595            ,10961
6513            ,10071
2336            ,12994
2986            ,1992
2337            ,5176
2987            ,4141
5757            ,13173
9170            ,14786
3414            ,4347
9171            ,13529
9596            ,523
3589            ,2009
8487            ,12901
2338            ,4413
2339            ,6973
7643            ,4629
3415            ,15361
2340            ,5353
1270            ,2252
8114            ,30365
7087            ,13754
3416            ,6641
9172            ,8414
9173            ,244797
3417            ,7737
5864            ,13257
4520            ,10030
1271            ,5915
7644            ,13680
3418            ,4588
7207            ,2274
4521            ,9038
3419            ,7211
3805            ,4538
6680            ,2001
2341            ,4517
1272            ,4566
4761            ,4520
2519            ,6615
3420            ,4513
1273            ,4771
5758            ,10759
7792            ,14251
2342            ,4512
5102            ,13197
3676            ,2011
3590            ,5708
5688            ,5951
9597            ,15667
5865            ,3603
7013            ,2014
3600            ,663
3421            ,15651
8488            ,14279
2343            ,7347
6681            ,5718
1274            ,4982
3515            ,5559
9547            ,7972
3591            ,2013
2058            ,6977
3422            ,4953
8958            ,10520
5826            ,37368
4522            ,5123
2344            ,13363
8735            ,4515
5964            ,2310
6682            ,4723
6282            ,16768
9174            ,24732
4316            ,12555
2345            ,5876
3423            ,4523
5759            ,1620
8138            ,13483
2059            ,2268
1053            ,6479
5260            ,6477
3424            ,7249
5586            ,13998
8586            ,3902
9548            ,8272
3425            ,13186
3426            ,6537
903             ,7326
3427            ,33003
8896            ,1989
8489            ,13348
2346            ,7350
2347            ,7979
9598            ,12171
5025            ,13198
1275            ,13885
1908            ,6637
2060            ,7345
2061            ,6538
2988            ,440
4523            ,6575
7117            ,19103
6965            ,40860
7645            ,14118
5640            ,54318
2348            ,69315
2520            ,6023
904             ,6557
3592            ,4787
4317            ,7508
5587            ,5259
5684            ,8329
5965            ,2312
2128            ,7191
9599            ,11908
9175            ,41845
8839            ,25078
4318            ,14069
4186            ,14423
5966            ,8090
1276            ,7555
2979            ,7278
6283            ,14220
9600            ,13059
1277            ,11253
1278            ,8321
6783            ,53094
7014            ,13054
6284            ,13121
3428            ,8676
1909            ,8247
905             ,8390
3429            ,13641
3593            ,7461
5967            ,8204
3430            ,8328
3594            ,12184
4524            ,13260
3431            ,7942
8115            ,13362
6683            ,21373
3806            ,13493
2349            ,7840
1279            ,8848
8715            ,13460
1280            ,12222
4762            ,8461
3677            ,7862
9176            ,12246
6132            ,16666
6048            ,12177
5623            ,13025
3432            ,7985
7793            ,7343
6784            ,13016
7150            ,14011
4319            ,14793
7030            ,14054
4320            ,28205
238             ,155
5968            ,8456
6514            ,8457
9549            ,7797
2350            ,8065
6515            ,12890
9601            ,24411
3433            ,4942
6966            ,14044
6285            ,36223
5969            ,8988
7646            ,7944
9602            ,13312
4187            ,10488
9603            ,11152
1910            ,9870
5812            ,11918
9177            ,1266
2351            ,12473
4188            ,13335
8785            ,8827
7647            ,7459
4890            ,1729
6955            ,10503
3434            ,13007
2352            ,9017
9346            ,25119
7031            ,13258
4525            ,14236
3435            ,7861
3436            ,8780
7683            ,13359
2980            ,8617
1054            ,1726
906             ,10761
9178            ,12400
1911            ,8681
2353            ,14784
907             ,9029
1912            ,8277
3437            ,12586
3079            ,2454
8959            ,17483
5624            ,15356
1281            ,217
8960            ,12808
2521            ,4564
6286            ,10665
3438            ,13636
8139            ,9022
1282            ,9502
7040            ,14050
7401            ,14019
1913            ,10661
9604            ,13848
9179            ,45408
5970            ,12912
7375            ,14748
3617            ,18467
6287            ,8645
1283            ,1724
2354            ,13405
1055            ,10681
3080            ,8909
1284            ,8960
3081            ,11665
7648            ,13019
7649            ,10748
5261            ,12889
3807            ,8359
6288            ,13003
6354            ,13990
9605            ,10842
7393            ,12172
3439            ,13009
9180            ,13675
2355            ,14111
908             ,11631
6785            ,8265
9606            ,13022
2981            ,13353
3440            ,88751
6545            ,11260
6289            ,13964
6290            ,14456
2356            ,6687
2357            ,12914
1285            ,13183
2358            ,12247
3808            ,22100
2359            ,13012
239             ,12133
6442            ,8836
2062            ,14048
9181            ,18846
7151            ,11910
8140            ,12192
7015            ,16725
6786            ,15865
7016            ,14061
4321            ,43680
5764            ,1735
2360            ,10185
2361            ,10183
909             ,5038
6291            ,13851
2362            ,13251
2129            ,10189
6026            ,12289
8812            ,10188
9182            ,13300
7794            ,13649
2130            ,7446
1914            ,12180
2363            ,13107
2364            ,13256
2365            ,8885
2522            ,13310
5760            ,12621
2366            ,10483
910             ,12620
4526            ,10186
8756            ,15320
9607            ,13515
7795            ,13637
9608            ,14298
2063            ,4944
5761            ,13805
2367            ,9381
2368            ,13291
6787            ,14771
7650            ,8285
5262            ,118309
7396            ,13184
2369            ,38019
9609            ,14458
7397            ,13389
5971            ,13279
6516            ,12797
9610            ,16456
2370            ,12690
3809            ,37776
5972            ,13027
6517            ,13092
3441            ,12182
6788            ,46492
5813            ,8882
3442            ,12783
5595            ,12683
2808            ,225130
5765            ,14976
2371            ,12113
2372            ,13600
4697            ,30266
2373            ,13051
1286            ,10358
5766            ,10523
4527            ,13596
5973            ,4960
4189            ,12837
8641            ,13948
2809            ,7735
9183            ,76406
8813            ,12689
2374            ,13150
2375            ,14325
5641            ,16068
5642            ,15289
2376            ,13809
3443            ,13253
9184            ,114796
3444            ,10527
2377            ,8338
2378            ,3580
3082            ,20766
1915            ,12405
911             ,10764
1287            ,15373
9611            ,8938
7152            ,13672
7369            ,42884
4763            ,14943
2810            ,4627
7796            ,13655
2379            ,13905
3601            ,11917
4528            ,13523
4322            ,22358
5767            ,14405
9612            ,88435
7208            ,8841
9613            ,13220
5263            ,6972
1056            ,13053
2725            ,10139
912             ,8966
9614            ,16342
2380            ,13387
1916            ,12193
5026            ,14574
4190            ,14438
3810            ,14248
6789            ,12224
1288            ,10360
5768            ,13056
7153            ,13394
2811            ,34283
3154            ,14447
2381            ,10200
6546            ,8881
6547            ,8880
2064            ,14359
1057            ,13223
2408            ,11499
3445            ,8055
8716            ,13980
2382            ,11321
1150            ,12163
1289            ,4922
913             ,10201
2383            ,2253
4323            ,38142
2384            ,34812
6790            ,6936
4191            ,10202
6292            ,13973
4764            ,4148
7154            ,194113
7797            ,51247
3446            ,15584
8600            ,13971
2385            ,13813
6791            ,13180
2523            ,14306
5264            ,12429
7047            ,113916
9421            ,9795
2989            ,14756
4192            ,10199
4529            ,10521
3811            ,26235
1290            ,13635
6684            ,14435
6792            ,13177
4765            ,14139
5643            ,16999
2386            ,12437
7221            ,2309
6685            ,18543
6686            ,21029
4193            ,14560
