,0,1,cluster_2,cluster_4,cluster_6,cluster_8,cluster_10,cluster_12,cluster_14,cluster_16,cluster_18,cluster_20
920,1121.0,1.0,1,0,4,6,1,10,2,1,2,18
921,1123.0,1.0,1,0,3,6,4,10,2,11,2,18
922,1124.0,1.0,1,2,3,6,7,8,11,11,9,10
923,1125.0,1.0,0,1,4,5,1,4,12,3,16,18
924,1126.0,1.0,0,1,4,5,6,4,1,3,16,6
925,1127.0,1.0,0,1,1,5,1,4,5,3,16,3
926,1128.0,1.0,1,2,3,6,7,8,11,11,6,10
927,1129.0,1.0,1,0,3,6,1,8,11,11,9,10
928,1130.0,1.0,1,0,3,6,7,8,11,11,9,10
929,1131.0,1.0,0,1,1,5,6,4,5,3,16,6
930,1132.0,1.0,0,1,4,5,1,4,5,3,16,3
931,33896.0,1.0,1,2,0,4,7,8,11,10,6,10
932,1135.0,1.0,0,1,4,5,1,4,5,3,16,6
933,1136.0,1.0,1,0,3,6,1,10,2,1,2,18
934,1137.0,1.0,1,0,3,6,1,10,2,1,2,18
935,33903.0,1.0,1,2,0,1,3,2,4,10,1,7
936,99437.0,1.0,1,0,3,6,4,6,0,5,2,18
937,1140.0,1.0,1,2,3,4,7,8,11,10,6,10
938,1144.0,1.0,1,2,3,6,7,6,11,11,9,11
939,1147.0,1.0,1,2,0,4,7,2,11,10,6,10
940,1148.0,1.0,1,0,3,6,4,6,11,5,7,11
941,1151.0,1.0,1,2,0,4,7,2,11,10,6,10
942,1156.0,1.0,0,0,4,5,1,8,12,3,16,10
943,1161.0,1.0,1,0,3,6,1,6,12,11,9,18
944,1162.0,1.0,1,0,3,6,7,8,11,11,9,11
945,1167.0,1.0,1,2,4,6,7,2,11,11,6,10
946,1170.0,1.0,1,2,3,4,4,2,4,11,1,7
947,1171.0,1.0,1,0,3,6,1,6,4,11,9,3
948,1172.0,1.0,0,0,1,0,1,6,0,5,7,3
949,1173.0,1.0,0,1,4,5,1,4,5,3,16,3
950,1175.0,1.0,0,0,4,5,1,4,12,3,16,3
951,1176.0,1.0,1,2,3,4,7,8,11,11,6,10
952,1177.0,1.0,1,0,4,6,1,10,2,1,2,18
953,1178.0,1.0,1,0,0,4,1,8,12,10,6,10
