,0,1,cluster_2,cluster_4,cluster_6,cluster_8,cluster_10,cluster_12,cluster_14,cluster_16,cluster_18,cluster_20
16443,8024.0,2.0,0,3,5,2,9,4,0,7,3,11
16444,8024.0,3.0,1,0,1,4,6,10,3,2,4,18
16445,8025.0,1.0,0,3,1,4,9,0,1,3,11,15
16446,106330.0,1.0,0,3,1,2,9,4,0,7,3,11
16447,106330.0,2.0,0,3,5,2,9,4,0,7,3,11
16448,106330.0,3.0,0,3,1,2,6,4,3,7,5,18
16449,171867.0,1.0,0,3,5,2,9,0,1,3,3,15
16450,171867.0,2.0,1,0,2,0,0,3,2,14,12,14
16451,171867.0,3.0,1,0,2,5,7,10,4,1,6,16
16452,8033.0,1.0,0,3,1,4,6,10,3,2,4,18
16453,8033.0,2.0,1,1,4,1,5,6,8,10,15,2
16454,8033.0,3.0,0,3,5,6,9,0,1,3,14,15
16455,73569.0,1.0,1,0,2,0,4,3,2,14,12,14
16456,73569.0,2.0,0,3,5,2,7,4,13,5,10,19
16457,73569.0,3.0,1,2,2,5,7,2,5,1,17,16
16458,8035.0,1.0,0,3,5,6,9,0,1,3,14,15
16459,8035.0,2.0,0,1,4,6,9,0,1,10,14,15
16460,8035.0,3.0,1,2,2,5,7,2,5,1,17,4
16461,8042.0,1.0,1,2,1,4,4,7,12,4,1,5
16462,8042.0,2.0,1,2,1,4,3,7,12,4,1,5
16463,8042.0,3.0,1,1,1,4,3,9,12,10,11,2
16464,8043.0,1.0,0,3,1,5,9,0,1,3,14,15
16465,8043.0,2.0,0,3,1,5,9,0,1,3,14,15
16466,8043.0,3.0,0,3,1,5,9,0,1,3,14,15
16467,8044.0,1.0,1,2,2,4,4,7,4,1,1,5
16468,8044.0,2.0,1,1,4,1,4,6,8,10,15,2
16469,8044.0,3.0,0,3,1,6,9,0,1,3,11,15
16470,8045.0,1.0,0,3,1,6,3,9,12,4,13,3
16471,8045.0,2.0,0,3,5,2,6,4,0,7,5,11
16472,8045.0,3.0,0,3,1,6,1,9,11,6,13,3
16473,40815.0,1.0,0,3,5,2,9,4,0,7,3,11
16474,40815.0,2.0,1,0,2,5,0,2,4,1,6,16
16475,40815.0,3.0,0,3,5,6,1,9,11,6,13,3
16476,40819.0,1.0,0,3,5,6,1,5,11,6,0,1
16477,40819.0,2.0,1,1,4,1,5,6,8,10,15,2
16478,40819.0,3.0,1,1,4,5,7,2,13,5,10,19
16479,171891.0,1.0,1,0,3,3,2,8,9,0,7,6
16480,171891.0,2.0,1,0,3,3,2,8,9,0,7,6
16481,8057.0,1.0,0,3,1,6,3,9,12,4,13,3
16482,8057.0,2.0,0,3,1,6,3,9,12,6,13,3
16483,8057.0,3.0,1,1,4,1,5,6,8,10,15,2
16484,40826.0,1.0,0,3,5,6,1,5,11,6,0,1
16485,40826.0,2.0,1,0,3,3,4,8,9,0,7,6
16486,40826.0,3.0,1,0,3,3,2,8,9,0,7,6
16487,40851.0,1.0,0,3,1,4,3,5,11,6,13,3
16488,40851.0,2.0,1,2,2,0,0,3,2,14,12,14
16489,40851.0,3.0,0,2,1,6,3,5,11,6,13,3
16490,8092.0,1.0,0,2,1,4,3,9,12,4,13,3
16491,8092.0,2.0,0,3,1,6,3,9,12,4,13,3
16492,8092.0,3.0,1,1,4,1,5,6,13,5,10,19
16493,8093.0,1.0,1,0,3,4,3,7,12,4,1,5
16494,8093.0,2.0,1,0,3,3,2,8,9,0,7,6
16495,8093.0,3.0,1,2,2,4,3,7,12,4,13,3
16496,8094.0,1.0,1,0,3,4,4,10,12,4,4,18
16497,8094.0,2.0,1,1,4,1,5,6,8,10,15,2
16498,8094.0,3.0,1,1,4,1,5,6,8,10,15,2
16499,8117.0,1.0,0,3,1,4,3,9,12,4,13,3
16500,8117.0,2.0,0,3,1,4,3,9,12,4,13,3
16501,8118.0,1.0,0,3,5,2,1,5,11,6,0,1
16502,8118.0,2.0,0,0,5,0,1,5,11,6,12,1
16503,8118.0,3.0,1,0,2,0,0,3,2,14,12,14
16504,8119.0,1.0,1,1,4,1,5,6,8,10,15,2
16505,8119.0,2.0,1,0,1,5,7,2,4,1,6,4
16506,8119.0,3.0,1,1,4,1,5,6,8,10,15,2
16507,8125.0,1.0,1,1,4,1,5,6,8,10,15,2
16508,8125.0,2.0,1,0,3,3,2,8,4,0,6,16
16509,8125.0,3.0,1,1,4,1,5,6,8,10,15,2
16510,8126.0,1.0,1,1,4,1,5,6,8,10,15,2
16511,8126.0,2.0,0,2,1,4,3,9,12,4,13,3
16512,8126.0,3.0,1,2,2,4,4,7,12,4,1,5
16513,66744.0,1.0,1,2,1,4,3,9,12,4,13,3
16514,66744.0,2.0,1,2,1,4,3,9,12,4,1,5
16515,66744.0,3.0,1,2,2,4,6,10,3,2,4,18
16516,8128.0,1.0,1,2,2,5,7,2,5,1,17,4
16517,8128.0,2.0,1,0,2,5,7,2,4,1,6,16
16518,8128.0,3.0,1,2,2,5,7,2,5,1,17,4
16519,8132.0,1.0,1,2,1,5,7,2,5,1,17,4
16520,8132.0,2.0,0,3,5,2,9,0,1,3,3,15
16521,8132.0,3.0,0,3,5,2,9,0,1,3,3,15
16522,106438.0,1.0,0,3,5,2,1,4,0,7,5,11
16523,106438.0,2.0,0,3,5,2,1,4,0,7,5,11
16524,106438.0,3.0,0,3,5,2,6,4,0,7,5,11
16525,8136.0,1.0,1,0,2,0,4,3,2,14,12,14
16526,8136.0,2.0,1,1,4,1,5,6,8,10,15,2
16527,8136.0,3.0,1,1,4,1,5,6,8,10,15,2
16528,8137.0,1.0,0,1,4,1,5,6,11,6,10,1
16529,8137.0,2.0,0,1,4,6,3,9,12,6,13,3
16530,8137.0,3.0,1,1,4,1,5,6,8,10,15,2
16531,8138.0,1.0,1,0,3,3,2,8,9,0,7,6
16532,8138.0,2.0,1,1,4,1,5,6,8,10,15,2
16533,8138.0,3.0,1,0,3,3,2,8,9,0,7,6
16534,106441.0,1.0,1,0,3,3,6,10,3,2,4,16
16535,106441.0,2.0,0,3,1,6,3,9,12,3,13,3
16536,106441.0,3.0,0,3,5,6,1,9,11,6,13,3
16537,73676.0,1.0,1,2,1,4,6,10,3,2,4,18
16538,73676.0,2.0,1,0,1,4,6,10,3,2,4,18
16539,73676.0,3.0,1,0,1,4,6,10,3,2,4,18
16540,8142.0,1.0,1,0,3,0,6,10,3,2,4,18
16541,8142.0,2.0,1,0,3,3,2,10,4,0,6,16
16542,8142.0,3.0,1,1,4,1,5,6,3,2,4,2
16543,8143.0,1.0,0,3,1,6,9,0,1,3,14,15
16544,8143.0,2.0,0,3,5,6,9,0,1,3,14,15
16545,8143.0,3.0,1,1,4,1,5,6,8,10,15,2
16546,73681.0,1.0,0,3,1,6,3,9,13,5,13,3
16547,73681.0,2.0,0,3,1,4,3,9,12,4,13,3
16548,73681.0,3.0,1,2,2,5,7,2,5,1,17,4
16549,8147.0,1.0,0,3,1,6,1,9,11,6,13,3
16550,8147.0,2.0,0,3,5,6,1,5,11,6,0,1
16551,8147.0,3.0,0,1,1,4,3,9,12,4,13,3
16552,8153.0,1.0,1,1,4,1,5,6,8,10,15,2
16553,8153.0,2.0,0,3,5,6,9,0,1,3,14,15
16554,8153.0,3.0,0,3,5,6,9,0,1,3,14,15
16555,8154.0,1.0,1,2,1,4,3,9,12,4,1,3
16556,8154.0,2.0,1,0,2,5,7,10,4,1,6,16
16557,8154.0,3.0,1,2,1,4,3,7,12,4,1,5
16558,8157.0,1.0,0,3,5,6,1,5,11,6,0,1
16559,8157.0,2.0,1,2,2,4,3,7,12,4,1,5
16560,8157.0,3.0,0,2,1,4,3,7,12,4,13,3
16561,8158.0,1.0,1,2,2,0,0,7,2,14,1,5
16562,8158.0,2.0,1,1,4,1,5,6,10,10,15,2
16563,8158.0,3.0,1,2,2,4,4,7,13,5,10,19
16564,8167.0,1.0,0,3,5,2,6,4,0,7,5,11
16565,8167.0,2.0,1,0,3,3,2,8,9,0,7,16
16566,8167.0,3.0,0,3,5,2,6,4,0,7,5,11
16567,8169.0,1.0,1,2,2,4,3,7,12,4,1,5
16568,8169.0,2.0,1,2,2,4,3,7,12,4,1,5
16569,8169.0,3.0,1,2,2,4,3,7,12,4,1,5
16570,172013.0,1.0,1,2,2,4,7,7,5,1,1,5
16571,172013.0,2.0,1,2,2,4,6,10,13,5,10,19
16572,40946.0,1.0,0,3,5,2,9,4,0,7,3,11
16573,8183.0,1.0,0,2,1,4,3,9,12,4,11,3
16574,8183.0,2.0,0,3,1,6,3,9,1,3,11,3
16575,8183.0,3.0,0,3,1,6,9,0,1,3,11,15
16576,106487.0,1.0,0,3,5,2,1,4,0,7,14,11
16577,106487.0,2.0,1,2,2,0,0,3,2,14,12,14
16578,106487.0,3.0,1,2,2,0,0,3,2,14,12,14
16579,106489.0,1.0,1,0,2,0,0,3,2,14,12,14
16580,106489.0,2.0,1,0,2,0,0,3,2,14,12,14
16581,106489.0,3.0,1,2,2,0,0,3,2,14,12,14
16582,40955.0,1.0,1,2,2,5,7,2,5,1,6,16
16583,40955.0,2.0,1,2,2,5,7,2,5,1,6,16
16584,40955.0,3.0,0,1,4,1,6,4,13,5,10,19
16585,8188.0,1.0,1,2,1,4,3,7,12,4,1,5
16586,8188.0,2.0,1,2,1,4,3,7,12,4,1,5
16587,8188.0,3.0,1,2,1,4,3,7,12,4,1,5
16588,8189.0,1.0,1,2,1,4,4,7,12,4,1,5
16589,8189.0,2.0,1,2,1,4,4,7,12,4,1,5
16590,8189.0,3.0,1,2,1,4,4,7,12,4,1,5
16591,8190.0,1.0,0,1,4,1,5,6,8,10,15,2
16592,8190.0,2.0,1,1,4,1,5,6,8,10,15,2
16593,8190.0,3.0,1,1,4,1,5,6,8,10,15,2
16594,8191.0,1.0,1,1,4,1,5,6,8,10,15,2
16595,8191.0,2.0,0,3,5,6,9,0,1,3,14,15
16596,8191.0,3.0,0,3,1,6,9,0,1,3,11,15
16597,40959.0,1.0,0,3,5,6,1,9,0,7,13,3
16598,40959.0,2.0,1,2,2,0,6,10,3,2,4,18
16599,40959.0,3.0,1,1,4,1,5,6,13,5,10,19
16600,106491.0,1.0,0,3,5,6,0,3,11,6,16,14
16601,106491.0,2.0,0,3,5,0,1,5,11,6,16,1
16602,106491.0,3.0,0,3,5,6,1,5,11,6,16,1
16603,40962.0,1.0,0,3,1,4,1,9,12,6,13,3
16604,40962.0,2.0,0,1,4,1,5,6,8,10,15,2
16605,8195.0,1.0,0,3,1,6,3,9,12,4,11,3
16606,8195.0,2.0,0,3,1,6,3,9,12,4,11,3
16607,8195.0,3.0,0,3,1,6,3,9,12,4,11,3
16608,8196.0,1.0,1,1,4,1,5,6,8,10,15,2
16609,8196.0,2.0,1,1,4,1,5,6,8,10,15,2
16610,8196.0,3.0,1,0,3,3,4,8,9,0,7,6
16611,8197.0,1.0,1,0,2,5,0,3,2,14,12,14
16612,8197.0,2.0,1,2,1,4,3,7,12,4,1,5
16613,8197.0,3.0,1,2,2,4,4,7,3,2,1,5
16614,40966.0,1.0,1,2,2,5,7,2,5,1,17,4
16615,40966.0,2.0,1,2,2,5,7,2,5,1,17,4
16616,40966.0,3.0,1,2,2,5,7,2,5,1,17,4
16617,8199.0,1.0,1,2,2,4,3,7,12,4,1,5
16618,8199.0,2.0,1,2,2,4,3,7,12,4,1,5
16619,8199.0,3.0,1,2,2,4,3,7,12,4,1,5
16620,73741.0,1.0,1,2,2,0,0,3,2,14,12,14
16621,73741.0,2.0,1,2,2,0,0,7,2,14,12,5
16622,73741.0,3.0,1,2,2,0,4,3,2,14,12,14
16623,8207.0,1.0,1,1,4,1,5,6,8,10,15,2
16624,8207.0,2.0,1,1,4,1,5,6,8,10,15,2
16625,8207.0,3.0,0,3,5,6,1,5,11,6,0,1
16626,8225.0,1.0,0,2,1,4,3,9,12,4,13,3
16627,8225.0,2.0,0,2,1,4,3,9,12,4,13,3
16628,8225.0,3.0,1,2,1,4,3,9,12,4,13,3
16629,8228.0,1.0,1,2,2,4,4,7,2,14,1,5
16630,8228.0,2.0,1,2,2,5,7,2,5,1,17,16
16631,8232.0,1.0,0,1,4,1,5,6,8,10,15,2
16632,8232.0,2.0,0,3,1,2,9,0,1,3,3,15
16633,8235.0,1.0,0,3,1,4,3,9,12,4,13,3
16634,8235.0,2.0,0,2,1,4,3,9,12,4,13,3
16635,8235.0,3.0,0,3,5,6,1,5,11,6,13,3
16636,8236.0,1.0,1,1,4,1,5,6,8,10,15,2
16637,8236.0,2.0,1,1,4,1,5,6,13,5,10,19
16638,8236.0,3.0,0,1,4,1,5,6,13,5,10,19
16639,106540.0,1.0,0,3,1,6,9,9,1,3,13,3
16640,106540.0,2.0,1,0,2,5,6,10,3,2,4,16
16641,106540.0,3.0,0,3,1,4,9,9,1,3,13,3
16642,8238.0,1.0,0,1,4,1,5,6,8,10,15,2
16643,8238.0,2.0,0,1,4,1,5,6,8,10,15,2
16644,8238.0,3.0,0,1,4,1,5,6,8,10,15,2
16645,8239.0,1.0,0,2,1,4,3,9,12,4,13,3
16646,106542.0,1.0,1,2,2,5,7,2,5,1,17,4
16647,106542.0,2.0,1,2,2,0,0,3,2,14,12,14
16648,106542.0,3.0,1,2,2,0,0,3,2,14,12,14
16649,8241.0,1.0,1,1,4,1,5,6,13,5,10,19
16650,8241.0,2.0,1,2,1,6,4,0,9,3,11,15
16651,8241.0,3.0,1,0,1,6,4,0,9,3,11,15
16652,41014.0,1.0,1,0,3,3,4,7,4,0,1,5
16653,41014.0,2.0,1,2,1,4,4,7,12,4,1,5
16654,41014.0,3.0,1,2,2,4,4,7,2,1,1,5
16655,8253.0,1.0,1,0,2,0,4,3,2,14,12,14
16656,8253.0,2.0,0,3,5,6,1,5,11,6,0,1
16657,8253.0,3.0,0,3,5,6,1,5,11,6,0,1
16658,8254.0,1.0,0,3,1,6,3,9,12,4,11,3
16659,8254.0,2.0,0,3,1,6,9,9,1,3,11,3
16660,8254.0,3.0,0,3,1,6,3,9,12,4,13,3
16661,8261.0,1.0,1,2,1,4,3,7,12,4,1,5
16662,8261.0,2.0,1,1,1,4,3,7,12,4,1,2
16663,8261.0,3.0,1,2,1,4,3,7,12,4,1,5
16664,8264.0,1.0,1,2,2,5,0,10,5,1,4,16
16665,8264.0,2.0,1,1,4,1,5,10,3,2,15,2
16666,8264.0,3.0,1,1,4,1,5,6,13,5,10,19
16667,8266.0,1.0,0,3,1,6,1,9,1,6,13,3
16668,8266.0,2.0,0,1,4,1,0,3,13,5,10,19
16669,8266.0,3.0,0,3,1,6,3,9,12,3,13,3
16670,8268.0,1.0,1,0,3,3,2,8,9,0,7,6
16671,8268.0,2.0,1,2,1,4,3,9,12,4,1,3
16672,8268.0,3.0,1,2,1,4,3,9,12,4,1,3
16673,73804.0,1.0,1,0,3,3,2,8,9,0,7,6
16674,73804.0,2.0,1,0,3,3,2,8,9,0,7,6
16675,73804.0,3.0,1,0,3,3,2,8,4,0,7,6
16676,8270.0,1.0,1,2,2,4,6,10,3,2,4,16
16677,73808.0,1.0,1,2,2,5,7,2,5,1,17,4
16678,73808.0,2.0,1,2,2,5,7,2,5,1,17,4
16679,73808.0,3.0,1,2,2,5,0,3,2,14,17,14
16680,8275.0,1.0,1,1,2,0,0,3,2,14,12,14
16681,8275.0,2.0,1,1,2,0,0,3,2,14,12,14
16682,8275.0,3.0,1,0,2,0,4,3,2,14,12,14
16683,73822.0,1.0,1,2,2,0,0,7,5,1,1,16
16684,73822.0,2.0,1,1,4,1,5,6,8,10,15,2
16685,8290.0,1.0,1,1,4,1,4,5,11,6,0,1
16686,8293.0,1.0,1,2,2,4,6,10,3,1,4,16
16687,8293.0,2.0,1,2,2,5,7,10,3,1,4,16
16688,8302.0,1.0,0,1,4,1,4,9,8,10,15,2
16689,8302.0,2.0,0,3,3,6,4,5,11,6,0,1
16690,8302.0,3.0,0,1,4,1,5,6,8,10,15,2
16691,139385.0,1.0,1,2,2,5,0,7,5,1,17,4
16692,139385.0,2.0,0,3,1,4,3,9,12,4,13,3
16693,139385.0,3.0,1,2,2,5,0,7,5,1,17,5
16694,73854.0,1.0,0,3,5,6,1,5,11,6,0,1
16695,73854.0,2.0,0,3,5,6,1,5,11,6,0,1
16696,73854.0,3.0,1,2,1,4,3,7,12,4,1,5
16697,66783.0,1.0,1,2,2,0,0,7,2,14,1,5
16698,66783.0,2.0,1,2,2,0,0,3,2,14,12,14
16699,66783.0,3.0,1,2,2,0,0,7,2,14,1,5
16700,73858.0,1.0,0,3,5,6,9,0,1,3,14,15
16701,73858.0,2.0,0,3,5,6,9,0,1,3,14,15
16702,8327.0,1.0,1,2,2,4,3,7,12,4,1,5
16703,8327.0,2.0,0,3,1,6,3,9,12,4,13,3
16704,8327.0,3.0,0,3,1,6,3,9,12,4,13,3
16705,8331.0,1.0,0,3,1,6,3,9,12,6,13,3
16706,8331.0,2.0,0,1,4,1,5,6,13,5,10,19
16707,8331.0,3.0,1,2,1,4,4,7,12,4,1,5
16708,66785.0,1.0,1,0,2,0,0,3,4,14,6,16
16709,66785.0,2.0,1,0,3,0,2,10,4,2,6,16
16710,66785.0,3.0,1,2,2,4,3,7,12,4,1,5
16711,8335.0,1.0,0,2,1,4,3,9,12,4,1,3
16712,8335.0,2.0,0,1,4,1,5,6,8,10,15,2
16713,8335.0,3.0,1,0,3,3,4,9,9,4,7,3
16714,8336.0,1.0,1,0,4,5,6,10,3,2,4,18
16715,8336.0,2.0,0,3,5,6,9,0,1,3,14,15
16716,8336.0,3.0,1,1,4,1,6,10,3,2,4,18
16717,8337.0,1.0,1,1,4,1,5,6,4,10,15,2
16718,8337.0,2.0,0,1,4,1,5,6,8,10,15,2
16719,8337.0,3.0,0,1,4,1,5,6,13,10,15,19
16720,8338.0,1.0,1,2,2,4,4,7,12,4,1,5
16721,8338.0,2.0,1,1,4,1,4,7,8,10,15,5
16722,8338.0,3.0,0,1,1,1,5,9,8,10,13,3
16723,8340.0,1.0,0,3,5,6,9,0,1,3,14,15
16724,8340.0,2.0,1,1,4,1,5,6,8,10,15,2
16725,8340.0,3.0,1,2,2,5,7,2,5,1,17,4
16726,8341.0,1.0,1,0,2,0,4,3,2,14,12,14
16727,8341.0,2.0,1,1,4,1,5,6,8,10,15,2
16728,8341.0,3.0,1,1,4,1,5,6,8,10,15,2
16729,73876.0,1.0,0,2,1,4,3,9,12,4,13,3
16730,73876.0,2.0,1,2,2,5,7,2,5,5,13,19
16731,73876.0,3.0,1,2,2,5,7,2,13,5,10,19
16732,139415.0,1.0,1,2,1,4,3,7,12,4,1,5
16733,139415.0,2.0,1,2,2,4,3,7,12,4,1,5
16734,139415.0,3.0,1,2,1,4,3,7,12,4,1,5
16735,106648.0,1.0,1,0,3,3,2,8,9,0,7,6
16736,73881.0,1.0,0,3,5,2,1,9,0,7,13,3
16737,73881.0,2.0,1,0,3,3,2,8,9,0,7,6
16738,73881.0,3.0,1,0,3,3,2,8,9,0,7,6
16739,170993.0,1.0,1,0,2,4,4,7,12,4,1,5
16740,170993.0,2.0,1,2,2,4,3,7,12,4,1,5
16741,170993.0,3.0,1,1,4,1,5,6,13,5,10,19
16742,8360.0,1.0,0,3,5,6,1,5,11,6,0,1
16743,8360.0,2.0,0,3,5,6,9,0,1,3,14,15
16744,8360.0,3.0,0,3,5,6,9,0,1,3,14,15
16745,8361.0,1.0,1,2,1,4,3,7,12,4,1,5
16746,8361.0,2.0,1,2,1,4,3,7,12,4,1,5
16747,8361.0,3.0,0,3,1,4,3,9,12,4,13,3
16748,8362.0,1.0,0,3,5,2,9,4,0,7,3,11
16749,8362.0,2.0,1,1,4,1,5,6,13,5,10,19
16750,8362.0,3.0,0,3,5,2,9,4,0,7,3,11
16751,8363.0,1.0,0,3,5,2,1,4,0,7,5,11
16752,8363.0,2.0,1,2,2,4,6,10,3,2,4,18
16753,8363.0,3.0,1,1,4,2,6,4,13,5,10,19
16754,8364.0,1.0,0,3,1,6,3,9,1,3,11,15
16755,8364.0,2.0,0,1,5,2,1,0,13,5,14,19
16756,8364.0,3.0,0,3,5,6,9,0,1,3,14,15
16757,8366.0,1.0,0,3,1,6,9,9,1,3,11,3
16758,8366.0,2.0,0,3,1,6,3,9,1,3,11,3
16759,8366.0,3.0,0,3,5,6,9,0,1,3,3,15
16760,8368.0,1.0,0,3,5,2,6,4,0,7,5,11
16761,8368.0,2.0,0,3,5,6,9,0,1,3,3,15
16762,8368.0,3.0,1,0,2,5,7,2,5,1,6,0
16763,8369.0,1.0,0,3,5,2,9,4,0,7,3,11
16764,8369.0,2.0,1,2,2,0,0,7,2,14,12,14
16765,8369.0,3.0,1,2,2,0,0,3,2,14,12,14
16766,8370.0,1.0,0,3,1,6,3,9,12,4,13,3
16767,8370.0,2.0,0,2,1,4,3,9,12,4,13,3
16768,8370.0,3.0,0,1,4,1,5,6,8,10,15,2
16769,8371.0,1.0,1,0,2,0,0,3,2,14,12,14
16770,8371.0,2.0,0,2,1,6,3,9,12,4,13,3
16771,8371.0,3.0,0,3,5,6,1,5,11,6,13,1
16772,8372.0,1.0,1,0,3,4,4,9,9,4,7,6
16773,8372.0,2.0,0,2,1,4,3,9,12,4,11,3
16774,8372.0,3.0,1,2,3,4,4,9,9,4,1,5
16775,8373.0,1.0,1,2,2,5,7,2,5,1,17,4
16776,8373.0,2.0,1,2,2,5,7,2,5,1,17,4
16777,8373.0,3.0,1,2,2,5,7,2,5,1,17,4
16778,8376.0,1.0,0,3,5,2,6,4,0,7,5,18
16779,8376.0,2.0,1,0,2,0,6,10,3,2,4,18
16780,8376.0,3.0,0,1,5,2,6,4,0,7,5,18
16781,172215.0,1.0,1,0,3,0,6,10,3,2,4,16
16782,8378.0,1.0,1,2,2,4,3,7,5,4,17,5
16783,8378.0,2.0,1,2,2,4,7,2,5,1,17,4
16784,8378.0,3.0,1,2,2,5,7,7,5,5,17,19
16785,8379.0,1.0,1,0,3,3,2,8,9,0,7,6
16786,8379.0,2.0,1,1,4,1,5,6,8,10,15,2
16787,8379.0,3.0,1,0,3,3,2,8,9,0,7,6
16788,8380.0,1.0,1,0,2,0,6,10,3,2,4,18
16789,8380.0,2.0,1,1,4,1,5,6,13,5,10,19
16790,8382.0,1.0,0,3,1,6,9,9,1,3,11,15
16791,8382.0,2.0,0,3,4,6,9,0,1,3,11,15
16792,8382.0,3.0,1,1,4,1,5,6,8,10,15,2
16793,8383.0,1.0,0,1,1,1,9,0,1,3,11,15
16794,8383.0,2.0,1,1,4,1,5,6,13,5,10,19
16795,8385.0,1.0,1,1,4,1,5,6,8,10,15,2
16796,8385.0,2.0,0,3,1,6,9,0,1,3,11,15
16797,8385.0,3.0,0,3,1,6,9,0,1,3,11,15
16798,8387.0,1.0,0,3,5,2,1,5,11,6,0,1
16799,8387.0,2.0,0,3,5,2,1,5,11,6,0,1
16800,8387.0,3.0,0,3,5,2,1,5,11,6,0,1
16801,172229.0,1.0,0,3,1,2,6,4,0,7,3,16
16802,172229.0,2.0,1,0,3,3,2,8,4,0,7,6
16803,8391.0,1.0,1,1,4,1,5,6,8,10,15,2
16804,8391.0,2.0,0,3,1,6,9,9,1,3,11,15
16805,8391.0,3.0,0,3,5,6,9,0,1,3,11,15
16806,106696.0,1.0,1,2,2,0,0,7,2,14,12,5
16807,106696.0,2.0,0,3,1,6,3,9,12,4,13,3
16808,106696.0,3.0,0,3,5,6,1,5,11,6,0,1
16809,73929.0,1.0,0,3,5,2,1,4,0,7,5,11
16810,73929.0,2.0,0,3,5,2,1,4,0,7,5,11
16811,73929.0,3.0,1,0,2,0,0,3,2,14,12,14
16812,66798.0,1.0,1,0,3,3,6,8,9,0,4,18
16813,66798.0,2.0,1,2,2,0,6,10,3,2,4,18
16814,66798.0,3.0,0,3,1,6,3,9,12,4,13,3
16815,8402.0,1.0,0,3,1,6,3,9,1,3,11,3
16816,8402.0,2.0,0,3,1,6,3,9,12,4,11,3
16817,8402.0,3.0,1,1,4,1,5,6,13,5,10,19
16818,8405.0,1.0,1,2,2,4,7,7,5,1,17,5
16819,8405.0,2.0,1,1,4,1,5,6,8,10,15,2
16820,8405.0,3.0,0,3,1,4,3,9,12,4,13,3
16821,8410.0,1.0,1,1,4,1,6,10,3,2,6,16
16822,8410.0,2.0,1,1,4,1,5,6,13,10,10,2
16823,8410.0,3.0,1,1,3,3,2,8,9,0,7,6
16824,172253.0,1.0,1,0,3,0,6,10,3,2,4,18
16825,172253.0,2.0,1,1,4,1,5,6,13,10,10,2
16826,172253.0,3.0,1,1,4,1,5,6,8,10,15,2
16827,8424.0,1.0,0,3,1,6,9,9,1,3,11,15
16828,8424.0,2.0,0,3,5,6,9,0,1,3,11,15
16829,8424.0,3.0,1,0,2,4,6,10,3,2,4,18
16830,8425.0,1.0,0,3,5,2,1,4,0,7,5,11
16831,8425.0,2.0,0,3,5,2,1,4,0,7,5,11
16832,8425.0,3.0,1,1,4,1,5,6,8,10,15,2
16833,8426.0,1.0,1,0,3,3,4,8,9,0,7,6
16834,8426.0,2.0,1,0,3,3,4,8,9,0,7,6
16835,8426.0,3.0,0,3,1,6,4,5,11,6,0,1
16836,8427.0,1.0,0,3,1,2,6,4,0,7,5,18
16837,8427.0,2.0,1,1,4,1,5,6,8,10,15,2
16838,139511.0,1.0,1,2,1,4,3,7,12,4,1,5
16839,139511.0,2.0,0,3,1,6,9,0,1,3,14,15
16840,139511.0,3.0,0,2,1,5,9,0,1,3,14,15
16841,8446.0,1.0,0,3,1,6,9,9,1,3,11,3
16842,8446.0,2.0,1,0,2,5,7,2,4,1,6,16
16843,8446.0,3.0,1,1,4,1,5,6,8,10,15,2
16844,8447.0,1.0,1,1,4,1,5,6,8,10,15,2
16845,8447.0,2.0,1,1,4,1,4,6,8,10,15,2
16846,8447.0,3.0,1,1,4,1,4,6,8,10,15,2
16847,8450.0,1.0,0,3,5,6,1,9,11,6,13,3
16848,8450.0,2.0,0,3,5,6,1,9,11,6,13,3
16849,8450.0,3.0,0,3,5,2,1,4,0,7,5,3
16850,8451.0,1.0,0,3,1,6,9,0,1,3,11,15
16851,8451.0,2.0,0,3,5,6,9,0,1,3,14,15
16852,8451.0,3.0,0,3,5,6,9,0,1,3,14,15
16853,8454.0,1.0,0,3,1,6,1,9,11,6,13,3
16854,8456.0,1.0,1,1,4,1,5,6,8,10,15,2
16855,8456.0,2.0,1,2,1,4,3,7,12,4,1,5
16856,8458.0,1.0,1,1,4,1,5,6,8,10,15,2
16857,8459.0,1.0,1,1,4,1,5,6,8,10,15,2
16858,8459.0,2.0,1,0,2,0,4,3,2,14,12,14
16859,8459.0,3.0,1,1,4,1,5,6,8,10,15,2
16860,8461.0,1.0,1,3,2,5,7,2,5,1,17,4
16861,8461.0,2.0,1,1,4,1,5,6,8,10,14,2
16862,8463.0,1.0,0,3,5,6,1,0,13,5,10,19
16863,8463.0,2.0,0,1,4,1,5,6,8,10,15,2
16864,8463.0,3.0,1,1,4,1,5,6,8,10,15,2
16865,8464.0,1.0,1,2,2,5,7,2,5,1,17,4
16866,8464.0,2.0,0,2,1,4,3,9,12,4,1,3
16867,8464.0,3.0,0,3,5,6,1,5,11,6,5,1
16868,8465.0,1.0,1,1,4,1,5,6,8,10,15,2
16869,8465.0,2.0,0,3,5,6,1,5,11,6,0,1
16870,8465.0,3.0,0,3,5,6,1,5,11,6,0,1
16871,106766.0,1.0,1,2,2,4,0,7,12,4,1,5
16872,106766.0,2.0,1,2,2,4,3,7,12,4,1,5
16873,106766.0,3.0,0,3,5,2,1,4,0,7,5,11
16874,8477.0,1.0,1,1,4,1,5,6,8,10,15,2
16875,8477.0,2.0,1,2,1,4,3,8,9,4,7,6
16876,8477.0,3.0,1,2,1,4,3,9,12,4,13,3
16877,106782.0,1.0,0,3,5,2,1,4,0,7,5,11
