,0,1,cluster_2,cluster_4,cluster_6,cluster_8,cluster_10,cluster_12,cluster_14,cluster_16,cluster_18,cluster_20
920,1121.0,1.0,1,0,1,1,0,1,3,7,15,3
921,1123.0,1.0,1,0,1,6,6,11,10,1,3,3
922,1124.0,1.0,1,0,1,6,6,11,10,1,3,3
923,1125.0,1.0,1,0,4,1,7,9,9,11,16,14
924,1126.0,1.0,1,0,1,6,6,11,10,1,3,3
925,1127.0,1.0,1,0,1,6,0,1,3,7,15,11
926,1128.0,1.0,0,1,5,0,5,8,0,5,8,6
927,1129.0,1.0,0,1,5,4,5,5,0,2,1,6
928,1130.0,1.0,0,1,5,0,5,8,0,15,7,16
929,1131.0,1.0,1,0,1,6,6,11,10,1,3,3
930,1132.0,1.0,1,0,1,6,6,11,10,1,15,3
931,33896.0,1.0,0,1,5,4,4,5,11,3,10,1
932,1135.0,1.0,0,2,0,2,4,3,13,3,12,19
933,1136.0,1.0,1,0,1,6,6,11,10,1,3,3
934,1137.0,1.0,1,0,1,6,6,11,10,1,15,3
935,33903.0,1.0,0,1,5,4,5,5,0,2,8,18
936,99437.0,1.0,1,0,1,1,6,11,10,1,3,3
937,1140.0,1.0,1,0,1,6,6,11,10,1,3,3
938,1144.0,1.0,1,0,1,6,6,11,10,1,3,3
939,1147.0,1.0,0,1,5,4,4,5,11,2,10,18
940,1148.0,1.0,1,3,2,5,3,4,1,12,2,17
941,1151.0,1.0,0,1,5,4,4,5,11,2,10,1
942,1156.0,1.0,1,0,4,1,7,9,9,11,16,14
943,1161.0,1.0,0,1,5,5,1,2,5,0,5,12
944,1162.0,1.0,1,0,1,6,6,11,10,1,3,3
945,1167.0,1.0,1,3,2,5,3,4,1,14,17,13
946,1170.0,1.0,1,3,4,3,3,4,7,4,13,14
947,1171.0,1.0,1,0,1,6,6,11,10,1,3,3
948,1172.0,1.0,0,3,3,0,8,8,8,10,14,2
949,1173.0,1.0,0,1,5,4,4,5,11,2,10,18
950,1175.0,1.0,1,3,4,7,7,0,12,12,16,14
951,1176.0,1.0,0,2,5,4,4,5,11,3,10,1
952,1177.0,1.0,1,0,1,6,0,6,3,7,0,7
953,1178.0,1.0,1,3,2,5,7,4,1,12,2,17
